time,BTC,ETH,XEC,SHIB,DOGE,SOL,XRP,AXS,LUNA,OMG,BUSD,BNB,DOT,ADA,FIL,LTC,TRX,USDT,ATOM,XTZ,LINK,EOS,AVAX,ALGO,STPT,BCH,ICP,ETC,FTT,NFT,OKB,XLM,THETA,UNI,BTT,MATIC,JST,USDC,VET,DYDX,QTUM,ICX,HBAR,FTM,IOST,CRV,SRM,NEAR,XMR,COMP,SUSHI,SLP,FET,ONE,NEO,WIN,1INCH,GRT,COTI,CHZ,BSV,ZEC,RUNE,EGLD,CELO,ZIL,REN,DASH,AAVE,WAVES,FLOW,MANA,ONT,MIOTA,CELR,KSM,SNX,TT,DENT,CAKE,MINA,HT,ENJ,SXP,XEM,SC,YFI,WBTC,AMP,CVC,SAND,POLY,KLAY,AR,RSR,ANKR,HOT,ELF,RVN
1633395660,49585.33,3413.0,0.0002316,1.263e-05,0.2441,170.05,1.051,135.67,46.16,16.68,1.0,429.37,31.49,2.218,70.3,170.09,0.09418,1.001,37.88,8.29,26.99,4.686,65.65,1.984,0.05603,556.23,49.95,54.25,56.71,3.51e-06,18.15,0.3128,6.079,25.62,0.003479,1.294,0.06942,0.9999,0.1108,23.57,13.64,2.323,0.4096,1.401,0.05352,2.989,8.694,7.839,268.7,316.6,10.5,0.09082,0.7514,0.1813,43.72,0.000471,3.251,0.7251,0.5341,0.2871,145.09,117.67,9.222,241.88,6.031,0.09804,1.184,176.03,304.19,26.12,20.5,0.764,0.8768,1.207,0.1443,341.15,10.34,0.01091,0.0001997,19.5,4.33,8.066,1.575,2.362,0.1647,0.01587,31154.35,49544.86,0.0563,0.5064,0.8201,0.893,1.318,53.21,0.0354,0.08313,0.009134,0.6744,0.1097
1633395720,49564.53,3412.05,0.0002316,1.265e-05,0.2444,170.06,1.051,135.31,46.23,16.66,1.001,429.7,31.49,2.222,70.35,170.33,0.09415,1.001,37.93,8.293,27.01,4.682,65.62,1.984,0.05601,556.6,49.91,54.17,56.7,3.5e-06,18.15,0.3128,6.082,25.67,0.003514,1.295,0.0694,1.0,0.1109,23.54,13.59,2.327,0.4084,1.401,0.05353,2.985,8.696,7.826,268.59,316.63,10.5,0.09062,0.7513,0.1812,43.67,0.000471,3.253,0.7248,0.534,0.2867,144.88,118.18,9.241,242.42,6.029,0.09796,1.186,176.05,304.63,26.19,20.7,0.765,0.8751,1.195,0.1442,340.9,10.33,0.0109,0.005835,19.49,4.337,8.059,1.574,2.364,0.1644,0.01621,31176.92,49611.21,0.05566,0.506,0.8217,0.8837,1.318,53.08,0.03549,0.0831,0.009134,0.6752,0.1095
1633395780,49499.11,3407.53,0.0002316,1.263e-05,0.2439,169.58,1.05,135.14,46.12,16.64,1.0,429.19,31.43,2.221,70.31,170.09,0.09404,1.0,37.84,8.277,26.93,4.67,65.54,1.979,0.05593,556.05,49.91,54.11,56.61,3.5e-06,18.15,0.3124,6.069,25.64,0.00351,1.293,0.06931,0.9998,0.1108,23.51,13.57,2.317,0.4077,1.398,0.05343,2.974,8.685,7.816,268.43,316.35,10.47,0.09047,0.7505,0.1806,43.63,0.0004702,3.234,0.7238,0.5348,0.2863,144.54,117.81,9.213,242.0,6.025,0.09788,1.185,175.8,304.17,26.19,20.52,0.7645,0.8771,1.206,0.144,340.45,10.33,0.01089,0.005793,19.47,4.331,8.065,1.572,2.362,0.1585,0.01615,31157.75,49544.41,0.057,0.5059,0.8207,0.8855,1.316,53.01,0.03527,0.08289,0.009234,0.6737,0.1093
1633395840,49475.6,3404.57,0.0002328,1.26e-05,0.2436,169.33,1.049,134.99,46.19,16.63,1.001,429.02,31.42,2.221,70.41,169.96,0.09401,1.0,37.75,8.285,26.89,4.67,65.51,1.979,0.05591,556.13,49.94,54.12,56.57,3.49e-06,18.1,0.3121,6.06,25.63,0.003507,1.291,0.06925,0.9997,0.1107,23.61,13.56,2.316,0.4077,1.396,0.05338,2.972,8.666,7.797,268.31,315.88,10.45,0.09056,0.7499,0.1801,43.61,0.0004696,3.233,0.7241,0.5356,0.2861,144.47,117.95,9.197,242.03,6.023,0.09796,1.185,175.7,303.56,26.1,20.51,0.7651,0.875,1.19,0.1445,340.28,10.33,0.01088,0.0001997,19.48,4.333,8.069,1.571,2.361,0.1649,0.0162,31112.78,49502.45,0.05739,0.5051,0.8198,0.8856,1.317,53.09,0.03526,0.0829,0.009135,0.6729,0.1093
1633395900,49412.82,3401.79,0.0002331,1.257e-05,0.2435,168.99,1.048,135.22,46.13,16.65,0.9999,428.61,31.37,2.218,70.38,169.89,0.09395,1.0,37.65,8.292,26.84,4.66,65.42,1.979,0.05584,556.15,49.61,53.99,56.5,3.47e-06,18.11,0.3118,6.058,25.62,0.003504,1.29,0.06919,0.9996,0.1104,23.58,13.55,2.317,0.4071,1.396,0.05331,3.018,8.665,7.797,268.16,315.97,10.45,0.08957,0.7488,0.1804,43.69,0.0004689,3.22,0.7225,0.5343,0.286,144.29,117.78,9.168,241.68,6.025,0.09799,1.185,175.37,303.2,26.06,20.56,0.7644,0.8739,1.204,0.1443,339.66,10.32,0.01087,0.005783,19.45,4.331,8.059,1.571,2.354,0.164,0.0162,31098.84,49462.03,0.05752,0.5041,0.8219,0.886,1.315,53.02,0.03526,0.0829,0.009253,0.6732,0.1093
1633395960,49407.11,3400.04,0.0002336,1.264e-05,0.2435,169.01,1.048,135.08,46.02,16.65,1.0,428.3,31.35,2.217,70.39,169.72,0.09385,1.001,37.63,8.275,26.85,4.663,65.46,1.978,0.05583,555.34,49.66,53.95,56.45,3.46e-06,18.11,0.3118,6.057,25.59,0.003502,1.289,0.06916,1.001,0.1103,23.58,13.54,2.314,0.4062,1.395,0.05328,3.013,8.652,7.801,268.03,315.91,10.44,0.08888,0.7488,0.1798,43.57,0.0004689,3.221,0.7215,0.5348,0.2855,144.22,117.7,9.152,241.85,6.016,0.09785,1.185,175.35,302.77,26.07,20.57,0.7638,0.8735,1.19,0.1443,339.39,10.32,0.01087,0.0001997,19.44,4.33,8.053,1.57,2.357,0.1648,0.01619,31082.01,49436.58,0.05715,0.5043,0.8187,0.8859,1.316,53.06,0.03522,0.08289,0.009135,0.6719,0.1093
1633396020,49393.42,3400.42,0.0002336,1.275e-05,0.2435,168.71,1.047,134.89,46.03,16.66,1.0,428.37,31.37,2.215,70.26,169.66,0.09381,1.0,37.39,8.28,26.79,4.664,65.35,1.979,0.05581,555.28,49.7,53.85,56.49,3.46e-06,18.12,0.3116,6.056,25.59,0.003502,1.288,0.0691,0.9999,0.1104,23.65,13.54,2.31,0.406,1.395,0.05334,3.012,8.652,7.799,267.85,315.77,10.45,0.08906,0.7474,0.1798,43.58,0.0004692,3.222,0.7218,0.5283,0.2857,144.13,117.7,9.152,241.53,6.015,0.09785,1.185,175.25,302.93,26.04,20.56,0.7631,0.8739,1.192,0.1442,339.38,10.32,0.01087,0.005781,19.44,4.331,8.052,1.569,2.361,0.1645,0.01619,31072.09,49408.1,0.0572,0.5034,0.8219,0.8856,1.316,53.05,0.03522,0.0829,0.009215,0.6718,0.109
1633396080,49392.21,3398.07,0.0002336,1.272e-05,0.2435,168.48,1.047,135.0,46.06,16.66,1.0,427.93,31.34,2.215,70.25,169.63,0.09377,1.0,37.38,8.272,26.78,4.664,65.4,1.979,0.05581,555.17,49.9,53.83,56.48,3.44e-06,18.11,0.3116,6.041,25.62,0.003466,1.288,0.06901,0.9999,0.1101,23.72,13.53,2.307,0.4054,1.395,0.05334,3.008,8.636,7.784,267.94,315.63,10.44,0.08862,0.7473,0.1801,43.58,0.0004688,3.223,0.7218,0.5328,0.2854,144.13,117.7,9.136,241.67,6.012,0.09785,1.185,175.31,303.02,26.03,20.53,0.7622,0.873,1.192,0.1437,339.13,10.31,0.01087,0.005777,19.44,4.332,8.052,1.569,2.354,0.158,0.01621,31074.35,49407.94,0.05683,0.5028,0.8194,0.8836,1.316,53.15,0.03534,0.08298,0.009135,0.6717,0.1092
1633396140,49378.53,3397.48,0.0002336,1.269e-05,0.2432,168.59,1.047,135.38,46.02,16.67,0.9999,427.86,31.36,2.212,70.2,169.42,0.09376,1.0,37.33,8.273,26.77,4.661,65.33,1.979,0.0558,555.01,49.9,53.79,56.45,3.43e-06,18.17,0.3117,6.044,25.63,0.003465,1.285,0.06904,0.9996,0.1101,23.77,13.51,2.311,0.4049,1.393,0.05324,3.01,8.629,7.787,267.42,315.65,10.44,0.08878,0.7467,0.1796,44.0,0.0004687,3.22,0.721,0.5311,0.2849,144.14,117.62,9.141,240.93,6.015,0.09785,1.186,175.1,303.1,26.13,20.55,0.7622,0.8728,1.205,0.1437,339.07,10.31,0.01086,0.00581,19.44,4.331,8.048,1.565,2.353,0.1647,0.01621,31058.87,49399.36,0.05656,0.503,0.8192,0.8829,1.316,53.18,0.03521,0.08282,0.009173,0.6711,0.109
1633396200,49386.32,3398.06,0.0002336,1.269e-05,0.2433,168.7,1.047,135.32,46.04,16.66,1.0,427.73,31.56,2.212,70.09,169.42,0.09377,1.0,37.31,8.259,26.78,4.657,65.39,1.979,0.05581,555.03,50.44,53.75,56.43,3.45e-06,18.13,0.3117,6.045,25.65,0.003466,1.286,0.06905,1.0,0.1101,23.73,13.51,2.307,0.4051,1.394,0.05342,3.016,8.626,7.813,267.51,316.38,10.45,0.089,0.7472,0.1798,44.33,0.0004679,3.222,0.722,0.5317,0.2848,144.16,117.54,9.155,241.35,6.01,0.09785,1.186,175.08,303.26,26.05,20.52,0.7632,0.8736,1.19,0.1442,339.88,10.31,0.01086,0.005777,19.42,4.33,8.044,1.565,2.354,0.1581,0.0163,31094.85,49386.93,0.05654,0.5033,0.8193,0.883,1.316,53.19,0.03521,0.08282,0.009135,0.6712,0.109
1633396260,49435.05,3400.62,0.0002336,1.266e-05,0.2436,168.88,1.048,135.41,46.06,16.7,1.0,428.41,31.6,2.212,70.08,169.62,0.09379,1.001,37.39,8.272,26.82,4.66,65.45,1.978,0.05586,556.19,50.56,53.86,56.48,3.45e-06,18.1,0.3118,6.05,25.69,0.003469,1.29,0.06913,1.0,0.1102,23.84,13.52,2.312,0.4059,1.395,0.05346,3.016,8.633,7.845,268.14,316.44,10.46,0.08947,0.7488,0.1802,44.33,0.0004689,3.226,0.7239,0.5319,0.2849,144.35,117.75,9.162,241.59,6.02,0.09794,1.187,175.35,303.64,26.17,20.55,0.7646,0.8746,1.205,0.1444,340.4,10.32,0.01088,0.0001997,19.44,4.31,8.044,1.569,2.356,0.1637,0.01622,31099.59,49435.05,0.05645,0.5038,0.8182,0.8808,1.317,53.24,0.03542,0.08292,0.009132,0.6713,0.1093
1633396320,49477.89,3402.77,0.0002336,1.267e-05,0.2437,169.06,1.049,135.57,46.03,16.72,1.001,428.58,31.63,2.214,70.33,169.72,0.09393,1.001,37.57,8.297,26.83,4.664,65.51,1.983,0.05591,556.63,51.11,53.89,56.52,3.46e-06,18.12,0.312,6.064,25.68,0.003471,1.292,0.06921,1.0,0.1105,23.94,13.53,2.33,0.4058,1.398,0.05349,3.011,8.631,7.83,268.37,321.0,10.47,0.08966,0.7504,0.1806,44.23,0.0004686,3.228,0.7241,0.5335,0.2855,144.48,117.86,9.174,242.29,6.02,0.0981,1.194,175.5,304.19,26.16,20.57,0.765,0.8759,1.195,0.1445,340.62,10.34,0.01089,0.005785,19.45,4.309,8.053,1.572,2.359,0.1643,0.01583,31141.38,49477.89,0.05631,0.5045,0.8183,0.8857,1.319,53.29,0.0354,0.08291,0.009132,0.6724,0.1093
1633396380,49484.38,3403.54,0.0002336,1.269e-05,0.2438,169.18,1.049,135.43,46.17,16.78,1.0,429.19,31.65,2.215,70.34,169.77,0.09394,1.0,37.47,8.281,26.84,4.663,65.47,1.983,0.05592,556.73,51.08,53.9,56.53,3.48e-06,18.15,0.3121,6.076,25.68,0.003472,1.293,0.06923,1.001,0.1105,24.01,13.53,2.322,0.4055,1.402,0.05344,3.011,8.649,7.878,267.96,320.33,10.48,0.08956,0.7506,0.1804,44.23,0.000469,3.228,0.7245,0.5332,0.2856,144.54,117.87,9.165,241.22,6.015,0.09794,1.192,175.45,304.04,26.17,20.49,0.7644,0.8759,1.207,0.145,341.05,10.34,0.01089,0.005787,19.46,4.32,8.098,1.571,2.36,0.1651,0.01584,31134.18,49491.98,0.05714,0.5045,0.8183,0.8853,1.319,53.34,0.03544,0.08296,0.009132,0.6736,0.1095
1633396440,49496.05,3405.3,0.0002336,1.278e-05,0.2439,169.33,1.05,135.52,46.18,16.82,1.0,429.27,31.62,2.216,70.35,169.86,0.09398,1.0,37.53,8.307,26.86,4.679,65.58,1.985,0.05593,557.33,51.35,54.26,56.61,3.47e-06,18.14,0.3127,6.126,25.72,0.003473,1.295,0.06926,1.0,0.1111,23.91,13.54,2.319,0.4059,1.403,0.05346,3.009,8.655,7.86,268.47,319.96,10.48,0.09007,0.7506,0.1805,44.2,0.000469,3.225,0.7245,0.5325,0.2854,144.63,117.91,9.19,242.38,6.021,0.0981,1.192,176.01,304.16,26.13,20.33,0.7658,0.8713,1.206,0.1455,341.21,10.37,0.01089,0.005823,19.48,4.326,8.096,1.573,2.361,0.1587,0.01633,31157.12,49513.06,0.05728,0.5046,0.8187,0.886,1.32,53.36,0.03564,0.08312,0.009132,0.6731,0.1094
1633396500,49454.9,3403.49,0.0002336,1.283e-05,0.2436,169.06,1.049,135.98,46.12,16.78,1.0,428.97,31.53,2.215,70.31,169.9,0.09403,1.0,37.47,8.301,26.85,4.688,65.58,1.978,0.05588,557.92,51.31,54.1,56.58,3.46e-06,18.13,0.3124,6.114,25.69,0.003473,1.292,0.06921,1.0,0.111,23.89,13.54,2.324,0.4061,1.403,0.05341,3.007,8.648,7.834,268.19,320.13,10.47,0.08869,0.7507,0.1803,44.17,0.0004693,3.222,0.7252,0.5328,0.2856,144.56,118.02,9.18,242.01,6.016,0.09806,1.191,175.98,304.05,26.13,20.27,0.7658,0.8766,1.207,0.1454,340.4,10.36,0.01088,0.0001997,19.47,4.321,8.098,1.574,2.362,0.1585,0.01632,31102.6,49421.87,0.0576,0.5046,0.8188,0.8862,1.317,53.41,0.03507,0.08309,0.009132,0.6721,0.1098
1633396560,49435.25,3402.87,0.0002336,1.282e-05,0.2428,169.24,1.049,136.09,46.14,16.8,1.0,428.95,31.51,2.215,70.2,169.67,0.094,1.0,37.46,8.305,26.81,4.681,65.55,1.983,0.05586,557.51,51.03,54.02,56.57,3.46e-06,18.12,0.3124,6.105,25.67,0.003471,1.29,0.06921,0.9997,0.1107,23.86,13.53,2.334,0.4056,1.4,0.05349,3.005,8.646,7.821,268.24,320.12,10.46,0.08895,0.7511,0.18,44.03,0.0004685,3.222,0.7252,0.5329,0.2853,144.55,117.9,9.165,242.03,6.019,0.09792,1.192,175.85,304.05,26.27,20.48,0.7652,0.8759,1.193,0.1448,340.25,10.36,0.01088,0.005819,19.46,4.306,8.098,1.574,2.36,0.1649,0.01623,31093.24,49477.73,0.05746,0.5047,0.8196,0.8854,1.319,53.44,0.03538,0.08308,0.009132,0.6718,0.1094
1633396620,49424.16,3404.74,0.0002336,1.277e-05,0.2426,169.14,1.05,136.36,46.07,16.78,1.0,429.05,31.51,2.214,70.23,169.66,0.09399,1.0,37.32,8.301,26.82,4.68,65.54,1.984,0.05585,557.09,51.53,53.92,56.58,3.45e-06,18.09,0.3125,6.104,25.67,0.003473,1.291,0.06922,1.0,0.1109,23.85,13.54,2.324,0.4055,1.4,0.05356,3.01,8.645,7.834,268.18,320.15,10.46,0.08869,0.7501,0.1799,44.04,0.0004688,3.22,0.7253,0.5329,0.2852,144.52,117.98,9.155,241.88,6.016,0.09799,1.195,175.75,304.04,26.36,20.25,0.7644,0.8752,1.198,0.1448,339.99,10.35,0.01087,0.005822,19.46,4.32,8.097,1.574,2.363,0.1649,0.01631,31076.47,49424.16,0.05709,0.5046,0.8179,0.8817,1.321,53.43,0.03541,0.08314,0.009132,0.6722,0.1094
1633396680,49430.07,3405.9,0.0002336,1.267e-05,0.2423,169.0,1.053,136.39,46.1,16.78,1.001,429.2,31.52,2.214,70.18,169.73,0.09405,1.001,37.24,8.298,26.8,4.676,65.45,1.985,0.05586,556.82,51.58,53.89,56.56,3.47e-06,18.14,0.3123,6.11,25.7,0.003474,1.291,0.06924,1.0,0.1108,23.78,13.54,2.326,0.4061,1.399,0.05338,3.023,8.629,7.83,268.26,320.28,10.45,0.08917,0.7504,0.1804,43.96,0.0004684,3.22,0.7259,0.5327,0.2851,144.53,117.94,9.153,242.01,6.022,0.09799,1.194,175.72,303.85,26.3,20.26,0.7645,0.8757,1.197,0.1448,340.6,10.36,0.01087,0.005437,19.46,4.32,8.104,1.574,2.36,0.1586,0.01631,31065.72,49430.07,0.05738,0.5041,0.8186,0.8848,1.32,53.43,0.03546,0.08328,0.009132,0.6722,0.1096
1633396740,49400.24,3403.96,0.0002336,1.267e-05,0.2421,168.6,1.052,136.53,46.12,16.77,0.9999,428.9,31.45,2.212,70.18,169.59,0.09403,1.0,37.25,8.297,26.81,4.669,65.41,1.981,0.05582,556.41,51.39,53.87,56.51,3.47e-06,18.08,0.3124,6.101,25.7,0.003472,1.29,0.06917,1.0,0.1105,23.79,13.54,2.319,0.4049,1.397,0.05335,3.022,8.619,7.825,267.97,320.19,10.45,0.08908,0.75,0.1803,43.96,0.0004683,3.217,0.7262,0.5312,0.2848,144.5,117.92,9.143,241.69,6.022,0.09799,1.195,175.78,303.71,26.33,20.24,0.7648,0.8744,1.19,0.1447,340.06,10.35,0.01087,0.0001997,19.46,4.312,8.107,1.573,2.358,0.1585,0.01623,31066.09,49425.5,0.05789,0.5044,0.8179,0.8838,1.319,53.35,0.0354,0.08308,0.009191,0.6723,0.1092
1633396800,49369.62,3404.3,0.0002336,1.261e-05,0.242,168.36,1.051,137.31,46.04,16.74,1.0,428.68,31.45,2.21,70.15,169.52,0.09402,1.0,37.21,8.291,26.8,4.668,65.41,1.98,0.05579,556.4,51.62,53.85,56.5,3.5e-06,18.1,0.3121,6.101,25.67,0.003472,1.29,0.06918,1.0,0.1106,23.78,13.55,2.33,0.4045,1.397,0.05332,3.026,8.609,7.815,267.62,319.9,10.46,0.08909,0.7504,0.1808,43.92,0.0004686,3.217,0.7256,0.5307,0.2849,144.41,117.85,9.143,241.69,6.017,0.09793,1.195,175.49,303.67,26.29,20.29,0.7643,0.8749,1.208,0.1451,340.09,10.35,0.01086,0.005787,19.45,4.32,8.117,1.574,2.357,0.1638,0.01624,31040.49,49430.44,0.05768,0.5046,0.8179,0.8847,1.319,53.32,0.03541,0.08313,0.00938,0.6741,0.1096
1633396860,49406.95,3405.1,0.0002336,1.256e-05,0.2422,168.49,1.052,137.01,46.12,16.88,1.0,429.0,31.46,2.21,70.2,169.58,0.09405,1.0,37.26,8.288,26.82,4.67,65.61,1.984,0.05583,556.18,51.33,53.9,56.58,3.48e-06,18.04,0.3125,6.102,25.72,0.003473,1.292,0.06919,1.001,0.1106,23.77,13.54,2.357,0.4045,1.399,0.05385,3.026,8.625,7.811,268.08,320.1,10.46,0.08881,0.75,0.1813,43.94,0.0004681,3.216,0.7261,0.5311,0.2849,144.56,117.93,9.146,241.98,6.026,0.09793,1.201,175.53,304.05,26.36,20.5,0.7632,0.875,1.207,0.1453,339.87,10.36,0.01087,0.0001997,19.47,4.32,8.142,1.573,2.359,0.1651,0.01622,31059.96,49408.0,0.05758,0.5035,0.8192,0.8844,1.32,53.29,0.03541,0.0831,0.009132,0.6724,0.1096
1633396920,49422.46,3405.12,0.0002336,1.252e-05,0.2422,168.46,1.051,136.8,46.12,16.89,1.0,429.14,31.45,2.211,70.22,169.58,0.09409,1.0,37.22,8.303,26.81,4.672,65.58,1.984,0.05585,556.5,51.67,53.87,56.55,3.49e-06,18.08,0.3124,6.099,25.7,0.003473,1.292,0.06916,1.0,0.1106,23.69,13.54,2.363,0.4043,1.399,0.05338,3.03,8.618,7.789,267.97,320.02,10.45,0.08908,0.75,0.1818,43.93,0.0004682,3.214,0.7261,0.5305,0.2852,144.61,117.97,9.136,242.0,6.026,0.09808,1.198,175.55,303.95,26.42,20.34,0.7632,0.8751,1.207,0.1463,339.98,10.38,0.01087,0.005823,19.47,4.32,8.135,1.572,2.359,0.164,0.01621,31063.81,49408.29,0.05769,0.5046,0.8184,0.8842,1.323,53.23,0.0354,0.08314,0.009132,0.6729,0.1096
1633396980,49458.4,3405.99,0.0002336,1.258e-05,0.2418,168.6,1.052,136.86,46.28,16.92,1.0,429.5,31.47,2.211,70.2,169.59,0.09411,1.0,37.23,8.31,26.83,4.673,65.63,1.985,0.05589,556.9,51.77,53.91,56.56,3.49e-06,18.02,0.3127,6.103,25.75,0.003474,1.292,0.06914,1.0,0.1107,23.71,13.54,2.368,0.4045,1.4,0.05354,3.02,8.626,7.795,268.21,319.84,10.47,0.0891,0.7517,0.1825,43.85,0.0004694,3.213,0.7274,0.531,0.2855,144.72,118.0,9.143,242.0,6.023,0.09808,1.201,175.73,303.9,26.5,20.35,0.7639,0.8754,1.207,0.1464,340.3,10.38,0.01088,0.005824,19.48,4.312,8.136,1.572,2.36,0.1586,0.01632,31070.65,49454.97,0.05737,0.5042,0.8196,0.8843,1.327,53.27,0.03542,0.08315,0.009132,0.6727,0.1093
1633397040,49447.48,3404.49,0.0002336,1.261e-05,0.2413,168.34,1.053,137.13,46.22,16.92,1.0,429.25,31.49,2.21,70.11,169.6,0.09414,1.0,37.22,8.309,26.81,4.67,65.62,1.987,0.05588,556.78,51.59,53.9,56.57,3.51e-06,18.01,0.3124,6.097,25.67,0.003473,1.291,0.06915,1.0,0.1106,23.7,13.54,2.363,0.404,1.399,0.05345,3.01,8.619,7.793,268.07,319.99,10.45,0.08913,0.7526,0.1819,43.82,0.0004687,3.211,0.7262,0.5309,0.2852,144.63,118.03,9.133,242.0,6.03,0.09808,1.199,175.59,303.85,26.61,20.55,0.7642,0.8757,1.207,0.1464,340.15,10.37,0.01088,0.0001997,19.46,4.304,8.149,1.573,2.358,0.1585,0.01632,31070.48,49399.15,0.05703,0.5062,0.8184,0.8851,1.335,53.25,0.03535,0.08299,0.009132,0.673,0.1098
1633397100,49450.72,3406.17,0.0002336,1.263e-05,0.2415,168.31,1.053,137.24,46.22,16.93,1.0,429.23,31.49,2.211,70.21,169.58,0.09415,1.001,37.26,8.313,26.81,4.668,65.62,1.985,0.05588,556.82,51.4,53.85,56.54,3.51e-06,18.03,0.3126,6.092,25.66,0.003474,1.291,0.06911,1.0,0.1106,23.72,13.55,2.354,0.4035,1.401,0.05347,3.014,8.626,7.803,267.74,319.17,10.46,0.089,0.7524,0.1823,43.79,0.000469,3.211,0.7273,0.5313,0.2853,144.74,118.04,9.143,242.06,6.037,0.09822,1.201,175.44,303.83,26.53,20.34,0.765,0.8753,1.207,0.1469,340.17,10.38,0.01088,0.0001997,19.46,4.309,8.146,1.571,2.361,0.1646,0.01632,31060.91,49419.61,0.0565,0.5044,0.8196,0.8832,1.335,53.31,0.03537,0.08269,0.009132,0.672,0.1093
1633397160,49433.47,3405.25,0.0002336,1.253e-05,0.2412,167.93,1.053,137.36,46.31,16.99,1.0,429.03,31.46,2.211,70.2,169.59,0.09418,1.0,37.28,8.35,26.78,4.668,65.6,1.985,0.05586,556.62,51.49,53.86,56.54,3.51e-06,18.01,0.3126,6.095,25.63,0.00346,1.289,0.06913,1.0,0.1106,23.76,13.54,2.349,0.4034,1.398,0.05388,3.01,8.611,7.806,267.98,318.28,10.45,0.08922,0.7518,0.1822,43.79,0.0004691,3.212,0.7258,0.5316,0.2851,144.69,118.0,9.134,241.93,6.035,0.09815,1.203,175.46,303.82,26.57,20.52,0.7635,0.8751,1.207,0.1473,340.05,10.37,0.01088,0.0001997,19.48,4.32,8.143,1.569,2.36,0.165,0.01631,31050.0,49410.18,0.05627,0.5044,0.8186,0.8814,1.334,53.29,0.03541,0.08265,0.009132,0.6718,0.1096
1633397220,49442.62,3405.69,0.0002336,1.26e-05,0.2409,168.08,1.054,138.08,46.36,17.06,1.0,429.26,31.47,2.212,70.14,169.54,0.09417,1.0,37.28,8.35,26.81,4.668,65.61,1.984,0.05587,556.54,51.58,54.07,56.55,3.51e-06,18.01,0.3127,6.1,25.66,0.003474,1.29,0.06914,1.0,0.1105,23.78,13.54,2.348,0.403,1.399,0.05344,3.01,8.623,7.817,268.08,318.11,10.46,0.0895,0.7519,0.1825,43.8,0.0004689,3.213,0.7265,0.532,0.2853,144.72,118.05,9.137,242.12,6.03,0.0983,1.204,175.62,303.97,26.8,20.32,0.7642,0.8756,1.208,0.1478,340.23,10.36,0.01088,0.0001997,19.46,4.32,8.148,1.569,2.361,0.1638,0.01632,31039.76,49442.62,0.05622,0.505,0.8173,0.884,1.336,53.4,0.0356,0.08273,0.009263,0.6736,0.1098
1633397280,49427.74,3404.28,0.0002336,1.264e-05,0.2407,168.09,1.053,138.27,46.21,16.98,1.0,429.03,31.47,2.212,70.05,169.56,0.09419,1.0,37.39,8.382,26.78,4.671,65.59,1.983,0.05585,556.56,51.55,54.11,56.52,3.51e-06,18.01,0.3128,6.107,25.66,0.003472,1.29,0.06911,1.0,0.1105,23.87,13.53,2.35,0.4031,1.398,0.05388,3.009,8.621,7.81,268.0,316.71,10.46,0.08936,0.7514,0.1825,43.81,0.0004692,3.206,0.7267,0.5316,0.285,144.72,118.03,9.141,242.25,6.036,0.09815,1.204,175.57,303.87,26.75,20.56,0.7635,0.8749,1.208,0.1478,340.16,10.35,0.01087,0.0001997,19.46,4.32,8.14,1.57,2.361,0.1638,0.01621,31035.68,49430.15,0.0562,0.504,0.8175,0.8833,1.34,53.38,0.03535,0.0828,0.00926,0.673,0.1097
1633397340,49429.86,3404.55,0.0002336,1.269e-05,0.2408,168.13,1.054,138.39,46.32,17.0,1.0,429.2,31.51,2.213,70.03,169.57,0.09417,1.0,37.44,8.361,26.8,4.674,65.64,1.984,0.05586,556.76,51.75,54.13,56.52,3.52e-06,18.01,0.313,6.1,25.65,0.003473,1.292,0.06911,1.0,0.1105,23.76,13.54,2.333,0.4028,1.4,0.05338,3.009,8.618,7.825,268.14,316.52,10.45,0.08923,0.7517,0.1822,43.81,0.0004686,3.208,0.7266,0.5319,0.2853,144.73,118.09,9.136,242.03,6.039,0.09815,1.203,175.62,303.86,26.77,20.62,0.7635,0.875,1.209,0.1468,340.18,10.35,0.01087,0.005788,19.47,4.317,8.143,1.571,2.361,0.1652,0.01624,31044.18,49434.07,0.05612,0.5034,0.8196,0.8843,1.347,53.43,0.03538,0.08273,0.009133,0.6744,0.1097
1633397400,49397.6,3397.5,0.0002315,1.268e-05,0.2407,167.99,1.052,138.27,46.23,17.0,0.9985,428.57,31.46,2.211,69.87,169.48,0.09407,1.0,37.4,8.379,26.8,4.663,65.55,1.981,0.05582,556.71,51.72,53.97,56.44,3.48e-06,17.98,0.3127,6.091,25.61,0.003465,1.291,0.069,0.9998,0.1104,23.75,13.51,2.335,0.402,1.399,0.05334,3.016,8.618,7.81,267.72,316.31,10.44,0.08918,0.7505,0.1813,43.79,0.0004686,3.206,0.7262,0.533,0.2846,144.69,118.01,9.13,242.05,6.037,0.09808,1.191,175.43,303.32,26.77,20.61,0.7642,0.8743,1.195,0.1472,339.81,10.32,0.01087,0.005776,19.44,4.32,8.14,1.568,2.359,0.1647,0.01581,31026.56,49397.6,0.05591,0.5018,0.819,0.8837,1.345,53.45,0.03531,0.08274,0.009386,0.673,0.1097
